Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,1.3799999952316284,1.3799999952316284,1.2999999523162842,1.3200000524520874,1.3200000524520874,34300
2023-01-04,1.309999942779541,1.409999966621399,1.309999942779541,1.3899999856948853,1.3899999856948853,70600
2023-01-05,1.4299999475479126,1.4299999475479126,1.3200000524520874,1.350000023841858,1.350000023841858,86800
2023-01-06,1.350000023841858,1.468999981880188,1.350000023841858,1.3899999856948853,1.3899999856948853,48400
2023-01-09,1.399999976158142,1.4600000381469727,1.399999976158142,1.399999976158142,1.399999976158142,37200
2023-01-10,1.4800000190734863,1.4800000190734863,1.3799999952316284,1.4600000381469727,1.4600000381469727,39000
2023-01-11,1.4700000286102295,1.5800000429153442,1.4600000381469727,1.5299999713897705,1.5299999713897705,99900
2023-01-12,1.6699999570846558,1.7599999904632568,1.4900000095367432,1.6799999475479126,1.6799999475479126,2191400
2023-01-13,1.5800000429153442,1.7100000381469727,1.4199999570846558,1.6299999952316284,1.6299999952316284,269100
2023-01-17,1.649999976158142,1.7999999523162842,1.5299999713897705,1.7699999809265137,1.7699999809265137,250200
2023-01-18,1.7999999523162842,2.0899999141693115,1.7100000381469727,2.0199999809265137,2.0199999809265137,727700
2023-01-19,2.0199999809265137,2.0199999809265137,1.8309999704360962,1.8450000286102295,1.8450000286102295,138200
2023-01-20,1.8799999952316284,2.0899999141693115,1.8700000047683716,2.0899999141693115,2.0899999141693115,185400
2023-01-23,2.0799999237060547,2.119999885559082,1.9800000190734863,2.055000066757202,2.055000066757202,111600
2023-01-24,2.140000104904175,2.180000066757202,2.059999942779541,2.1500000953674316,2.1500000953674316,320900
2023-01-25,2.140000104904175,2.140000104904175,2.0399999618530273,2.115000009536743,2.115000009536743,132800
2023-01-26,2.180000066757202,2.180000066757202,2.009999990463257,2.049999952316284,2.049999952316284,74500
2023-01-27,2.0199999809265137,2.1600000858306885,2.0,2.130000114440918,2.130000114440918,54400
2023-01-30,2.109999895095825,2.119999885559082,2.0299999713897705,2.0299999713897705,2.0299999713897705,38100
2023-01-31,2.046999931335449,2.069999933242798,2.0,2.0199999809265137,2.0199999809265137,104600
2023-02-01,2.0250000953674316,2.069999933242798,1.9500000476837158,2.0,2.0,77000
2023-02-02,2.0199999809265137,2.119999885559082,2.009999990463257,2.009999990463257,2.009999990463257,73500
2023-02-03,2.0399999618530273,2.0399999618530273,1.9800000190734863,1.9900000095367432,1.9900000095367432,45000
2023-02-06,1.940000057220459,1.965000033378601,1.809999942779541,1.8600000143051147,1.8600000143051147,88400
2023-02-07,1.9199999570846558,1.9199999570846558,1.7599999904632568,1.7799999713897705,1.7799999713897705,75700
2023-02-08,1.7999999523162842,1.9600000381469727,1.7999999523162842,1.840000033378601,1.840000033378601,26000
2023-02-09,1.847000002861023,1.8769999742507935,1.7000000476837158,1.7100000381469727,1.7100000381469727,98600
2023-02-10,1.7999999523162842,1.7999999523162842,1.7200000286102295,1.7999999523162842,1.7999999523162842,53900
2023-02-13,1.8300000429153442,1.8300000429153442,1.7599999904632568,1.7699999809265137,1.7699999809265137,56300
2023-02-14,1.7699999809265137,1.8600000143051147,1.7200000286102295,1.7400000095367432,1.7400000095367432,44100
2023-02-15,1.7899999618530273,1.7899999618530273,1.6799999475479126,1.6799999475479126,1.6799999475479126,174700
2023-02-16,1.6799999475479126,1.8700000047683716,1.600000023841858,1.6799999475479126,1.6799999475479126,197200
2023-02-17,1.6200000047683716,1.6699999570846558,1.590000033378601,1.590000033378601,1.590000033378601,92300
2023-02-21,1.559999942779541,1.559999942779541,1.4500000476837158,1.4500000476837158,1.4500000476837158,81300
2023-02-22,1.5199999809265137,1.5199999809265137,1.3799999952316284,1.409999966621399,1.409999966621399,57100
2023-02-23,1.409999966621399,1.4199999570846558,1.340000033378601,1.350000023841858,1.350000023841858,153500
2023-02-24,1.3600000143051147,1.399999976158142,1.2999999523162842,1.2999999523162842,1.2999999523162842,110400
2023-02-27,1.3200000524520874,1.350000023841858,1.274999976158142,1.2799999713897705,1.2799999713897705,71900
2023-02-28,1.2699999809265137,1.399999976158142,1.2699999809265137,1.3799999952316284,1.3799999952316284,39600
2023-03-01,1.4800000190734863,1.4800000190734863,1.3890000581741333,1.4199999570846558,1.4199999570846558,53900
2023-03-02,1.4299999475479126,1.440000057220459,1.399999976158142,1.440000057220459,1.440000057220459,31900
2023-03-03,1.4600000381469727,1.5149999856948853,1.4299999475479126,1.4800000190734863,1.4800000190734863,49500
2023-03-06,1.4900000095367432,1.5199999809265137,1.4600000381469727,1.4600000381469727,1.4600000381469727,34700
